rating,review
__label__1 ,det utroligt dårlig kundeservice service især når det første gang jeg har brug for hjælp. har ellers være en loyal kunde til de tog r•ven på mig. jeg har bestilt vare hos asos men “betaling gik ikke igennem” selvom der stod gennemført - jeg fik en mail senere at jeg kunne genbestille varerne - det gjorde jeg såmen så manglede 1 af varerne samt prisen steg med 20% ! den kampagne jeg skulle bruge udløb! jeg skrev en mail til kundeservice selvom det var en jungle at finde rundt dertil - medarbejderen svarede pr. mail en auto respons og jeg blot kunne genbestille det selvom det ikke var mit problem? jeg fik ingen kompensation eller noget. så jeg bestilte varerne igen med 20 % mere i pris og 1 bare mindre… jeg betalte 250 kr for 1 års hurtigt levering den 12.4 og varen skulle komme 13.4 som der stod på deres mail.. nu har ups skrevet de kommer den 19.4 … 6 dage efter ??? what the f?? hvorfor betaler så for express levering? de har taget godt i grunding i r•ven på mig og kundeservice vendte aldrig retur.. jeg kan læse flere har haft lignede problem. asos startede ellers rigtigt godt ud men nu vil jeg aldrig anbefalede det til nogen. har handlet i 6 år hos dem.
__label__1 ,rigtig gode tilbud - de falder dog en smule til jordennår den billigste leveringsmulighed koster 110…
__label__1 ,ekstrem lang leveringstid8 dage er for dårligt. jeg købte netop hos asosda leveringen var på 4 dage. det kom godt nok som en stor skuffelse at de ikke overholder deres egne forventninger. de skrev på 4. dage at jeg skulle forvente at modtage pakke på 8. dagen istedet.
__label__1 ,jeg købte et par sko og en skjorte. der stod at jeg ville få det inden får 3 dage men efter de tre dage havde jeg indu ikke modtaget pakken. 5 dage efter jeg havde bestilt fik jeg en mail hvor der stod din refundering er på vej det vil så sige at de har valgt ikke at sende mig min skjorte kun mine sko. nu 11 dage efter har jeg fået en mail hvor der står din pakke er på vej gangen før jeg bestilte de ovenstående vare fik jeg også de helt forkerte vare hjem. der fik jeg kun halvdelen af de vare jeg bestilte.jeg vil ikke anbefale denne hjemmeside da man ikke kan være sikker på hvilke ting man får hjem og hvornår man får det
__label__1 ,0 stjerner!!! mega dårligt service og forfærdelig kundeservice kun via mail og flere dage om svar! jeg bestilte varer for over 6000kr og da pakken ankom manglede der over halvdelen af det bestilte som svarer til omkring 4000kr!! jeg kontakter kundeservice som først svarer på min henvendelse at de vil sende pengene retur med det samme… efterfølgende hører jeg ingenting i flere dage og efter flere e-mails svarer de mig ikke og ingen penge er refunderet! det værste er at de efterfølgende svarer tilbage over en uge senere at de har deaktiveret min konto på grund af mistænkelig aktivitet! og skriver at de ikke kan refundere og at jeg må kontakte min bank! magen til dårlig service skal man lede længe efter føj! jeg er mildest talt rasende over deres måde at håndtere sagen på! nu er der lavet indsigelse i banken og forhåbentlig vil det lykkedes! vil aldrig købe hos asos igen! jeg var en loyal og glas kunde tidligere men at de ligefrem beskylder kunder for mistænkelig adfærd når det er dem selv der har lavet fejl er uacceptabelt!
__label__1 ,asos er simpelthen så ringe! jeg har bestilt en tshirt i to størrelserda det skulle være til en gave. bestilte i str s og mmen jeg modtager en m og l. og det er ikke bare en fejlfor det er sket for mig 2 gange før. bestilte en lyserød bhmen modtog en lillaog har før bestilt et par sko i str 43 men modtog i str 45. hvis der er en farve eller str de ikke harsender de bare lignende i stedet for at sige de ikke har den. hvad f*nden er det for en business? fy for h
__label__1 ,jeg bestilte en masse tøj og mangler er par joggingbukser til et nike sæt. jeg skriver så til dem og får at vide at de ikke kan sende mig bukserne så jeg skal sende hættetrøjen tilbage for at kunne få mine penge tilbage. hvordan kan i sende halvdelen af et sæt og tænke at det er godt nok? det var på lager da jeg bestilte detmen hvis det så ikke var på lager alligevelså forventer jeg da at i ringer til mig. hvad er det for en måde at arbejde på? desuden er det meget svært at komme i kontakt med jer. jeg bestiller aldrig derfra igen og vil aldrig anbefale det til nogen. køb hellere på zalando
__label__1 ,køb ikke gaver hos asos - deres returpolitik tager ikke højde for at gaven købes i god tid for at sikreat den ikke bliver udsolgt. så gaven er værdiløshvis den ikke passerda den ikke kan bytteshvis de 28 dage overskrides 
__label__1 ,hvor bliver min pakke af!!! nu er der gået over en uge og har intet fået!!! virkelig dårligt
__label__2 ,pointen med at betale for next day delivery/premier levering falder lidt til jorden når asos blot sender en e-mail efterfølgende dag og informerer at varerne er forsinket og ikke ankommer den følgende dag som lovet.
__label__1 ,sygt dårlig service!! jeg bestilte en medium dark freckle tintog modtager en helt anden alt for mørk farve nemligekstra darkog der står oven i købet i min ordre at jeg bestilte medium dark. dårlig stil. og kan ikke bruge produktet nu fordi det er alt for mørkt!
__label__1 ,jeg har for nyligt bestilt to bikinier hos asoshvoraf farven på den ene afviger fuldstændig fra annoncenmens jeg ved den anden har modtaget to bikinitrusser (i to forskellige størrelser)frem for bikinitrusse+bikinitop. efter at have gjort kundeservice opmærksom herpåhar jeg fået at videat jeg skal sende bikinitrussen returfør de overhovedet vil tilsende den manglende bikinitop. da jeg ikke ejer en printer (som er nødvendig for at returnere hos asosidet de ikke sender returlabel med)hvilket jeg også har informeret dem omhar de foreslåetat jeg lægger ud for returneringen med senere refundering. det vil sigeat jeg skal gøre mig en masse besvær for returnering af en varejeg i øvrigt ikke kan bruge til nogetog som kun er nødvendig at returneregrundet deres fejlhvor de har sendt mig det forkerte. finder jeg ikke en løsning påhvordan jeg kan sende varen returvil de ikke sende mig den bikinitopsom jeg har købt og betalt for. er fuldstændig rystet. aldrig har jeg oplevet magen til dårlig kundeservice.
__label__1 ,jeg står desværre i den kedelige situation at have returneret nogle varesom jeg aldrig har modtaget penge for. hverken asos eller postnord kan finde den pakke jeg har sendt og så er der åbenbart ikke noget at gøre. som kunde mødes man derimod med at “jeg ikke kan bevise at jeg nogensinde har sendt pakken”. det er nok dårligste kundeservice jeg nogensinde har mødt! kan desværre se at dette ikke kun er sket for mighvilket er en rigtig kedelig situation for asos. kan overhovedet ikke anbefale at handle hos asos.. en ting er at man betaler ekstra for en hurtig leveringsom tager flere dage end en almindelig levering - dette så jeg gennem fingre meddet var en travl periode. men at man derefter også står i denne situation i forbindelse med returnering er under alt kritik.
__label__2 ,alt for besværligt og sende sit tøj tilbageogså tager leveringen længere tid end der stårogså har de også rigtig meget kedeligt og grimt tøj
__label__1 ,jeg bestilte en pakke d. 13/3som først blev leveret til posthuset 29/3. jeg vil gerne returnere 23/4men jeg kan ikke få lov til i appenda der står at fristen er overskredet. man har 28 dage ifølge jeres hjemmeside fra den var tilgængelig i posthuset.jeg skriver til kundeservice d. 23 april og jeg får svar inden for en time første gang. jeg svarer igen med det samme med ordrenummer og nu er der gået to dage mere uden svar. jeg skal på ferie i morgen og har brug for en pakkelabel nu! please reager :) men langsom levering og langsom kundeservice.————og historien endte medat asos var så langsomme til at sende en returlabel til migat jeg ikke nåede at sende pakken inden jeg tog på ferie.det er godt nok nemt at give kunder 28 dage til retur. så man man starte med at halvere de dageved at være 14 dage om at levere pakken. når kunden ikke selv kan oprette en returså kan man lige trække sagen i kundeservice i langdrag og så kan holde tilgodehavendet i butikken.det føles helt latterligtat der kan gå 2 dage før at man får svar fra kundeservicenår man på første mail fik svar inden for en time.jeg kommer ikke til at handle på asos i fremtiden.
__label__1 ,normalt er jeg storforbruger af asos. men efter mine sko gik i stykker fraskrev de sig alt ansvar. det er meget frustrerende at opleve en så kæmpe virksomhed omgå loven hvorend de kan.de vil ikke erstatte skoene da der er gået over et år (men under 2 år). de kigger hverken på de billeder jeg sender eller prøver at indgå i en dialog. og dette er selvom de er forpligtet til at tage sagen viderehvilket jeg også har gjort dem opmærksom på..det er meget ubehageligt at være kunde hos asos når tingene går forkert...
__label__1 ,jeg har fornyeligt bestilt nogle varederiblandt et armbånd. da jeg så modtage min vare så manglede da armbåndet i æsken. hvilket er rimelig usædvanligt. jeg rapporter om den manglende vare og sender æsken tilbage med to andre vare. menjeg har ikke fået refunderet pengene på armbåndet.
__label__4 ,elsker asosmen altså leveret til nærmeste pick-up pointved jeg nu ikke når der ligger mindst 5 steder tættere på min bopæl.hvorfor kan man ikke bare få lov at vælge altså.
__label__1 ,jeg modtog de forkerte derby-skojeg havde bestilt demsom jeg gerne ville havemen modtog et helt forkert par. da jeg så klager til asosskriver de jeg skal sende billeder til dem? hvor jeg er uforstående overforat de ikke bare tjekker op på deres lagerbeholdningog giver mig ret med det sammeog sender de rigtige sko til mig?! jeg sender billederneher går der jo så yderligere 3 dage før de svare mig. her skriver deat hvis skoene er udsolgtvil jeg bare modtage pengenehvilket ikke er detsom jeg er interesseret ida jeg gerne vil have de rigtige skosom jeg har bestilt. skoene er udsolgtdet var de dog ikkeda jeg skrev til dem.. og nejjeg kunne ikke bare bestille skoene igenjeg havde bestilt demda de kostede langt mindrederudover havde jeg fået en rabatkode ovenisom jeg selvfølgelig brugte. det er simpelthen dårlig kundeservicejeg synes ikke det er okayat fejlen faktisk bliver lagt på mine skuldrer. det er jeres lagermedarbejderesom har lagt de forkerte sko ned i den kassesom blev sendt til min adresse???!!! så må i jo selv gøre noget forat få skaffet de rigtige sko hjemsom jeg havde bestilt. hvis jeg skulle bestille dem igen nuvil det jo koste mig langt mereend det gjorde da jeg rent faktisk bestilte dem. jeg synes virkelig ikke det er okay. så tak for hjælpen asosden var virkelig nyttigderudoverså ansæt dog nogle lagermedarbejderesom rent faktisk kan finde ud af deres arbejde. kundeservicemedarbejderene kunne også være godt tjent med et servicekursus ;)
__label__1 ,jeg skrev første gang til jer d. 27/4hvor jeg ikke havde modtaget min pakke. i svarede mig først d. 29/4hvor jeg fik at videat jeg skulle vente til dagen efterfor at se om der skete noget og om min pakke ville nå frem - eller om jeg på mit trackingnummer kunne seom min pakke var blevet opdateret. der skete absolut ingenting og jeg skriver igen til jer dagen efterat der intet er sket. i svarer mig så (forholdsvis hurtigt) og skriver at min pakke er forsvundet under leveringen. jeg får så to muligheder: enten at få en refundering eller en erstatning af varerne. jeg skrevat jeg gerne ville have mine varerså i skulle sende pakken en gang til. jeg fik at videat hun ville igangsætte detså jeg kunne få min ordre og at jeg ville modtage yderligere information inden for 24 timer. der er nu gået 5 dage og jeg har intet hørt. jeg har aldrig oplevet dårligere kundeservice og jeg synes det er fuldstændig respektløst. det problem kunne have været løst for længsthvis i havde gjort som i har skrevet i ville. jeg vil rigtig gerne have min varerellers havde jeg jo ikke betalt penge for dem. forsøger nu at skrive her i håb omat i så endelig svarer mig.
__label__1 ,de siger at min odre er gået igennem og det er leveringsdatomen et par dage efter siger den pludseligt at tranektionen ikke gik igennemog nu er alle de ting jeg ville have udsolgt
__label__1 ,afgav min 1. ordre hos dette firmasom reklamerede med 20% rabat på 1. ordre.da jeg nåede til betalingstrinetvar det ikke muligt at anvende rabatkoden: hithereda feltet manglede.jeg annullerede ordren og lagde den ind igen for at undersøgeom jeg havde overset noget. det lykkedes ikkehvilket jeg klagede over.det er asos totalt ligeglade med. de finder hele tiden på nye tingjeg skulle gøre og forlangte screenshot af hvert trin i bestillingenhvilket altså ikke er normalt ved handel på nettet.jeg har brugt timer på at få dem til at erkende deres problemmen de lægger al bevisførelse over på migselvom de jo godt vedat det er min 1. ordre.det er et brud på markedsføringsloven at reklamere med rabatnår det ikke er muligt at anvende koden.rigtig dårlig kundeservice med alt for mange forskellige medarbejdere på sagenhvilket totalt forplumrer hele sagen.
__label__1 ,købte en vare med leveringsdato 4 dage efter. obs det de kalder leveringsdato er levering til deres lager ikke hvornår du får pakken. dagen før “leveringsdato” får jeg en mail om 1 dags forsinkelse. da den stadig ikke dukker op kontakter jeg kundeservice pr. mail (som jeg efter lang tid finder frem til) og de kan fortælle at pakken er yderlig 3 dage forsinket. allerede dagen efter svar fra kundeservice får jeg en mail om at varen ikke er udsolgt og pengene refunderes….meget ventetidforundren og kæmpe skuffelse for en vare der ikke kommer.
__label__1 ,jeg har bestilt en pakke i søndags med hurtigt levering til dag til dag som altså koster 110. der stod den ville komme mandag det nu er torsdag og den er stadig ikke kommet! når jeg logger ind på min konto står der at pakken er blevet leveret men jeg bliver ved med at modtage mails om at min pakke er forsinket. jeg kan slet ikke se hvor min pakke er eller noget jeg har prøvet alt for at finde deres nr eller mail for at kunne få mine penge tilbage for den levering jeg har betalt ekstra for! jeg har en konfirmation jeg skal til og står nu uden kjole begrund af den dårlige service! ikke en anbefaling for mig
__label__1 ,eg bestilte for godt 2 uger siden nu. jeg valgte gratis levering til nærmeste pakkeshop. det var ikke den nærmeste den blev sendt til. der ligger 2 pakkeshops indenfor 200m af mig. men i sendte til den 7km væk. jeg har ingen bil og kan ikke gå så langt grundet mine knæ. jeg skriver så til postnord. det tager dem 3 dage at svare. de siger de rykker den om fredagen og at det ville tage op til 2 hverdage. jeg venter de 2 hverdage og der er stadig ikke sket noget. så jeg skriver tirsdag eftermiddag til postnord. først der bliver pakkerykkelsen oprettet. de siger onsdag (dagen efter). da jeg når til onsdag sker der intet. den siger så om eftermiddagen at den bliver leveret torsdag. allerede der er jeg rimelig sur fordi jeg skal til konfirmation imorgen og jeg har ventet 2 uger nu. jeg ser så pakken er ved at blive sendt retur til jer af en mærkelig grund. jeg skriver så til postnord og de siger der er sket en fejl og at det er forsent at stoppe den. de bad mig så om at kontakte jer. jeg sidder nu. uden min pakke. og ved ikke hvad jeg skal gøre. asos har ikke svaret en eneste af mine mails de sidste 2 dage. de er umulige at kontakte og nu står jeg uden tøj til konfirmation. det fuldkommen sindsygt at man ikke kan skaffe en ordentlig post serviceog svare på sine kunders mailseftersom de ikke har callcenter eller livechat.
__label__4 ,fint hurtig levering varen er god kvalitet og var pakket godt ind
__label__2 ,havde bestilt en gallakjole med stiletter tilsom skrev at den senest ville ankomme d. 27. aprilhvilket passede perfektda jeg havde galla d. 29. der står på deres hjemmesideat man modtager trackingnummermen det gør man slet ikke. man kan “tracke” sin ordre efter ankomstog det kan ikke bruges til særlig meget i situationen. jeg får en mail d. 26 at ordren at forsinket 1 arbejdsdaghvilket er fint så den stadig kunne nå at komme. så sker der ingenting de næste 2 dageog jeg kontakter så kundeservice 2 gange samme dag for at få en opdatering med mine tingog det eneste er jeg får at vide erat de forstår det er trælsmen får aldrig oplyst hvor den erbare at der er en “glitch” med forsendelsesfirmaet. jeg ender med ikke at modtage noget fredaglørdag eller søndag. mandag modtager jeg så en mail at min ordre er 3 arbejdsdage forsinket yderligere.tirsdag morgen får jeg så en notifikation at jeg har en refundering på vejfordi at de stiletter de har solgt migikke er på lager. så de har solgt mig sko de ikke har lager. hvilket nok er derfor de ikke har kunne sende min ordre til tiden. jeg har selvfølgelig forståelse for at jeg skulle have det bestilt i god tidmen når de oplyser at jeg ville modtage dem d. 27så er det også det jeg regner med. jeg har stadig ikke modtaget noget.
__label__1 ,min levering blev 10 dage forsinket. de forsinkede den 2 gangemen jeg fik ikke noget at vide 2. gang. man modtager uden returlabelog hvis det ikke er muligt selv at printeså kan man ikke få sendt et via posten. sidste gang jeg bestilte derfra (to tasker)var den ene gået i stykker. jeg bestiller ikke derfra mereog jeg ville klart ikke anbefale nogen at gøre det.
__label__1 ,jeg skal returnere en ordremen da jeg kigger påappen står der at returfrisk er overskredethvilket simpelthen ikke kan passe. i skriver at man kan returnere og få pengene tilbage ved returnering indenfor 28 dage fra modtagelseog jeg modtog min pakke d. 5/4 22. dvs. det er den 27./28. dag i dagog da jeg så vil returnere den i dagså kan jeg ikke. i følge returreglerne i danmark er det fra modtagelsedvs. den dag jeg står med ordren i håndenog det i gør går direkte mod denne lovgivning. alle andre steder på internettet man køber fra i danmark - der gælder disse reglerså hvis i ikke går under denne lovgivninghvilket jeg har svært ved at troså skal i rette jeres tekst på jeres hjemmesideså det fremgår tydeligt at det er sådan jeres regler erså man som forbruger ikke sidder tilbage i denne dumme situation.
__label__1 ,jeg havde ved en fejl sendt en spritny creme med returvarer da jeg kontakter kundeservice får jeg en henvisning tilbage til at de ikke har ansvar for hvad der kommer retur ved en fejl. jeg har forståelse for de får meget retur men hvor mange gange får de en shiseido øjencreme til 1350 - retur? kontakt returafd og sig de ska være opmærksomme og så betaler jeg gerne fragten selv.
__label__5 ,ved du hvad? det en formidable websitebilligtgo kvaliik så mege der heller. god mandag.
__label__1 ,kan slet ikke anbefale asos. jeg bestilte en hilfiger kortholder som viste sig at have stavefejl på sig. der skulle stå genuine leather men der stod genuihe leather. skriver så til asos omkring det og får flere gange bare af vide (med dårlig google translate) at det er mig den er gal med og at jeg ikke havde bestilt den rigtige model.jeg prøver flere gange (på engelske også) at forklare at det intet har med modellen at gøre men at en dyr mærkevare ikke har stavefejl på sig og at de har prøvet at sælge mig fake varer. med billeder o.s.vvi har endda været ude i en fysisk butik og se varen og deres er der sjovt nok heller ikke samme fejl på.jeg tog fat i hilfiger uk som fortæller mig at ingen af deres varer har stavefejl så produktet asos har sendt mig var fake. hilfigers hovedkontor er nu kontaktet. asos gør ellers rigtig meget ud af at skrive på deres side at de ihvertfald ikke sælger noget som fake. hvilket er en stor fed løgn. asos tager ingen ansvar og svarer ikke på mit spørgsmål. jeg har nu sendt kortholderen tilbage og heldigvis fået mine penge retur. så vi køber den et andet og reelt sted. det var første og absolut sidste gang vi bestiller derfra.
__label__2 ,man skal selv udskrive en pakkelabel hvis man vil returnere en vare. det er okmen bare objektivt set langt ringere end zalando som gør det let at købe 10 ting og så returnere 3 af tingene. jeg har talt med kundeservice om det og de kan ikke hjælpe. det er sådan det er.
__label__4 ,trods dårlige anmeldelser bestilte jeg herfraog har modtaget det fineste tøj til billige penge! selvom kundeservice intet nr harså har de været hurtige og behjælpelige på at besvare ved mails. tusind tak 
__label__1 ,for to dage sidenbestilte jeg tøj fra asos. jeg fik tøjet i dag og det var sådan set fint nokbortset fraat jeg aldrig fik en ordrebekræftelsehvilket også betyderat de ikke har oprettet ordren på min konto. nu står jeg med 5 stykker tøjsom jeg gerne vil have returneretdette kan jeg ikke få lov tilfordi at man skal oprette returneringen gennem ens konto på deres hjemmeside. man får heller ikke en returlabel med i pakkenså derfor bliver mulighederne for at få mine penge igen jo ikke så gode...det er ikke muligt for mig at komme gennem til deres kundeserviceså hvordan skal jeg få sendt varene tilbage??
__label__1 ,virkelig ringe returpolitik. bestiller en kjole til lige knap 800 kr og da jeg får den er den revnet under det ene ærme. da jeg beder om en ombytning/ reklamation får jeg at vide at jeg skal sende kjolen returog købe en ny. dvs. endnu en gang skal jeg betale 800 kr. går så med til dette. da jeg så får den nye kjole er den betydeligt mindre omkring barmen end den anden (komplet magen til) og de var endda samme størrelse! skriver så jeg gerne vil bede om anden størrelse hvor jeg så får beskeden at jeg skal smide endnu 800 kr for en ny bestilling og sende den anden retur! jeg ved ikke hvem der har knap 2400 kr til at smide frem og tilbage medmen jeg har ikke! og jeres returnering går ikke ligefrem med lynets hast! er så skuffet over jer asos!
__label__1 ,umuligt at få kontakt til asos. jeg har efter at have sendt en pakke for 1 5 måned siden stadig ikke modtaget min refundering fra asos. jeg ved via postnord af pakken er leveret hos asos. jeg har forsøgt at kontakte firmaet 4 gange på de mails de har sendt til mig. 3 af gangene har jeg fået en mail tilbage med vi kunne desværre ikke levere mailen til denne adresse. på asos hjemmeside er det umuligt at finde en mailadresse man kan skrive til. derudover er det heller ikke muligt at kontakte dem på deres hjemmeside. derved en rigtig dårlig anmeldelse. håber at dette kan hjælpeså asos tager kontakt til mig.
__label__4 ,rigtig god service!! leveret hurtigt og pænt!
__label__5 ,hurtig levering og god kundeservice!
__label__1 ,skulle modtage en pakke torsdagfik besked om at den var forsinket med en dagfair nok!men nu har jeg ikke brug for pakkeog det er ikke en mulighed at annullere ordrenselvom den stadigvæk ikke er afsendt. har skrevet mail frem og tilbage med asos
__label__1 ,elendig servicehar prøvet over 2 omgange nu at bestille samme jakke sær der fra. begge gange kom det i forkert størrelse og 2 gang modtog jeg ingen jakke men 2 gange bukser. det er ikke til at komme i kontakt med deres kundeservice da de kun har chat funktion og ingen mulighed for at ringe. fuldstændigt uprofessionelt service niveau.
__label__1 ,jeg bestilte tøj til 1400; her for et par dage siden. 2 dage efter får jeg en besked fra min bank hvor der står jeg er gået i minus. asos har så trukket dobbelt af det jeg bestilte… vil have mine penge tilbage
__label__1 ,dårlig service dårlig returretdårlige medarbejdere
__label__1 ,da jeg skulle indlevere min pakke indsåat tiden var udløbetså skrev jeg til kuneserviceat jeg ikke nåde at få sendt min pakke til tiden og fik også corona oveni.de mente ikkeat de kunne gøre noget ved dethvilket jeg ved de kan andre steder. dårlig returtid og dårlig service.....
__label__1 ,jeg sku til at aflevere min pakkeda jeg så indsåat tiden var udløbetså skrev jegat jeg ikke havde tid og fik også corona oveni. men de mente ikkeat de kunne gøre noget ved det. det med returlabel er også lidt svært at få fat ifordi det ikke er ligesom andre webshoppersom er klistermærkerhvor man bare kan sætte det på pakkenmen man skal til at printe det. de mente nemlig ikkeat de kunne gøre noget ved det. jeg har skrevet til dem 3 gangeog de har stadig ikke svaret. jeg kan nemlig ikke passe noget at detmen i hvert fald virkelig dårlige service! jeg kommer i hvert fald ikke til at bestille mere fra asosselvom jeg har bestilt her mange gange!
__label__1 ,jeg har for lige over er års tid siden købt er par støvler ved asos. nu har jeg så været i den uheldige situationat sålen på støvlen er flækket op - en ting der slet ikke kan ske under normal slidtage. jeg skriver til kundeservice i asosfor at høreom de vil gøre noget. først bliver jeg mødt afat min mail ikke stemmer overens med hvad der er i systemet. så bliver jeg mødt medat jeg ikke kan få lov til at refundere varenfordi jeg skal have det meddelt 1 år efter modtagelsen af varen - men jeg har som forbruger 2 års reklamationsret. det er sidste gang jeg handler hos asosog havde mit problemet været noget der skyldtes normal slidtagehavde jeg aldrig henvendt mig. men det problemskyldes på ingen måneder normal slidtageog jeg kan ikke få noget refunderet. det er en klar fejl i skoenog jeg synes på ingen måde at det er okay at behandle sagen på denne måde.
__label__3 ,har handlet meget ved asos (lidt over 80 gange) og har haft mange blandende oplevelseralt lige fra forsvundet pakke til manglende varesom deres kundeservice dog i sidste ende har løst - så plus for det. dog ærger jeg mig meget overat man kun ikke kan ændre valuta og handle i pund mere. som regel har jeg kunne spare mindst 100kr. ved at skifte valutasom altså blot tyder påat den implicitte valutakurs er helt skæv fra den faktiske - en fortjeneste asos sikkert er vældig glade for.
__label__1 ,jeg har det seneste døgn forsøgt at lægge en ordre hos asos. de første to gange blev ordre mislykket efter at jeg ellers havde gennemført købetmed en rabat kode på 10%. herefter vælger jeg at kontakte deres kundeservicehvor de selvfølgelig beklager og spørger om jeg kan prøve at bestille varerne igenda der sker en teknisk fejlsom de ikke kan se hvad er. jeg får desuden en ny rabatkode tilsendt. for trejde gang forsøger jeg at lægge en ordremen med samme problem. teknisk fejl. jeg kontakter atter deres kundeservice ved at svarer på den mailjeg fik tilsendt. denne gang er det en ny medarbejder der svarer og skriver at hun beklager og at jeg ikke kan få en ny rabatkodeda den jeg fik tilsendt i første omgang ikke er i deres system. jeg står nu med 3x 1100kr reseveret på min bankkontoingen rabatkode og intet tøj på vej fordi der er sket en teknisk fejl hos asossom de ikke ved hvad de skal gøre ved.
__label__3 ,jeg bestilte 2 trøjer i samme størrelsemen modtager kun den ene i den rigtige størrelse..
__label__1 ,det er fuldstændig umuligt at få fat i kundeservice og jeg har betalt 110 - dkk for at modtage min ordre dagen efter… ellers havde det været gratis. nu modtager jeg varen samme tid som gratis leveringfordi de ikke har sendt til tiden. jeg skal bruge mine varer til bryllup…. refundering er umuligt da man ikke kan komme i kontakt med dem…
__label__3 ,jeg var bange for at købe fra asos efter alle det negative feedbacksmen jeg valgte alligevel at give en chanceog for det første blev overrasket på hvor hurtigt varen blev klargjortplus mega hurtigt levering. jeg synes dog at de burde tjekke deres tøj godt igennem når de får dem retur inden de sender til en anden købereda varen kan være brugtnogle gange kom varen uden prismærkeeller med mennesker hår på. i kunne også sende pakken med returlabel som alle andre firma gøreså det er nemmere for os købere at sende varen returisær for folk der ikke har en printmaskine derhjemme.jeg fik lidt problem i at printe min returlabel ud da jeg skulle sende en jakke tilbagemen det lykkedes og efter cá. 15 dage fik jeg pengene refunderet. alle varer jeg fik købt hos jer er i mega god kvalitet i forhold til prisenmen processen i forhold til kommunikationreturnereog refundere er langt i forhold til mange andre fashion online butikkeri kunne bliver meget bedre til jeres kunder servicederfor får i ikke 5 stjerner.
__label__1 ,totalt ringe returneringstid og gentagende fejlleverancer/sendt tøj der har været gennembrugt allerede... ses ikke igenasos........
__label__1 ,har fået besked omat mine varer kommer 5. martsmen ingen varer. når sporer er varen i dki sei dk. da jeg så kontakter firmaet får jeg en mail om returhvorfor? håber godt nok pengene er på kontoen om et par dage….
__label__2 ,synes godt nok det er ulækkert jeg bestiller en trøje og får den hjem fyldt med sorte lange hår og makeupmærker rundt i halsen. ikke særligt rart når man forventer et nyt produkt at andre har stået og prøvet det - og man så endda ikke lige har sørget for at fjerne det inden forsendelse
__label__2 ,god webshop med mange dejlige produktermen kære asos - i er simpelthen nød til at stramme op på jeres returneringer! det kan ikke være rigtigt at vi i 2022 skal vente 25 dage med at pengene kommer retur til ens konto. det er virkelig dårlig kundeservice. selv små webshops kan klare returneringer m.m. på en uges tidog zalando præcis det samme. i er til gengæld meget hurtige til at trække pengene fra ens konto...
