rating,review
__label__1 ,fløj den 4.12.21 med sas til new york havde betalt 800 for bestemt plads ved nødudgangebåde ud og hjem. meenvi fik ikke de bestilte og betalte pladser. der sad andre og prinsede sig der.hjemrejsen var den 11.12.21.kontaktede sas både skriftligt og telefonisk. hørte aldrig fra sas på den skriftlige henvendelse. telefonisk var svaretvi betaler ikke penge tilbage.tyveri ved højlys dag.aldrig mere sas
__label__1 ,vi gav sas lov til at beholde vores penge da vores sommerrejse blev aflyst grundet covid-19. vi valgte at have pengene til gode (i stedet for at få pengene retur)da det var tydeligt at flybranchen var under pres i denne periode. vores gode intentioner blev så gengældt ved at vores tilgodehavende ”udløb” mens covid-19 restriktionerne stadigvæk var gældendeog uden at gøre os opmærksom herpå. her på den anden side af pandemien (hvor man kan rejse igen) er vores penge tabtog heller ikke efter at have sat dem ind i sagen ønsker sas at give os mulighed for at bruge de penge vi lod dem beholde i perioden hvor de havde det svært.
__label__2 ,i ly af natten til 1/3 2022 har sas ændret sine betingelser for eurobonus medlemmerne (ebm). denne formuleringda sas direkte adspurgt ikke kan/vil dokumentere om/hvornår eurobonus medlemmerne er blevet informeret om disse ændrede vilkår.ændringen består i at kun de ebm som betaler opgraderinger med penge og ikke ved gaten kan få eb point af det nye billet niveau og andre vil kun få eb point svarende til det oprindelige billetniveau.det lader ikke til at sas ønsker at fremme opgraderinger for deres trofaste kunder og bare ønsker at malke dem yderligere for penge.sørgeligt men en realitet fra 1/3-2022
__label__5 ,tak for god servicepå trods af forsinkelseraflysninger og en ekstra rejsedag.det gjorde det muligt at få det bedste ud af det selvom det for alles parter selvfølgelig ikke var ønske scenariet.jeg følte mig hverken glemt eller overladt til mig selv. jeg følte mig derimod imødekommet på bedst mulig vis under omstændighederne.tak igenher kunne andre selskaber godt lære lidt
__label__1 ,vi har planlagt vores rejse i god tid og under hensyn til vores to små børnog vores familiesom skal passe. desværre valgte sas at ombooke turen udså vi ikke kunne aflevere vores børn som planlagtog nu har de aflyst turen hjem. de har fundet en alternativ hjemrejse med mellemlanding og ankomst 4 timer senere end planlagthvorfor vi heller ikke kan nå hjem og hente vores børn.ændringerne betyderat vi nu skal være væk fra fra vores børn 5 dage i stedet for 3ligesom vi skal finde alternative pasningsmuligheder. det er tydeligtat sas sælger produktersom de ikke kan levereligesom de agerer arrogant og uden hensyntagen til deres kunder.sas er desværre et upålideligt og utilregneligt selskabsom jeg ikke skal flyve med en anden gang!
__label__2 ,mega dårlig service i chatten.jeg sad i næsten en time og ventede på live-chat. dvs. en rigtig person. da der endelig var en i den anden ende svarede hun på alt andet end mit spørgsmål. det var tydeligtat hun havde gang i så megetat hun ikke kunne koncentrere sig om at læsehvad jeg skrev. nu vil jeg lige sundse mig og så ringe til telefonservicen. der blev jeg hægtet af i dagfordi der var for mange i kø. suk.
__label__1 ,allahu akbar. !!!!!!!!!!!!!!!!!
__label__1 ,booker sæder i dyre dommemen tildeles andre sæder ved boarding. kræver refundering og får svar over et halvt år efter(!) om at de skal se mit boarding kort for at behandle klagen!
__label__1 ,vores fly blev flyttet til 48 timer tidligere med få ugers varsel. dette blev meddelt på mail uden forklaring eller præcisering afat vores rejse nu ligger en helt anden dag end denvi har bestilt. det er under al kritikog betyderat vi nu enten skal aflyse vores ferie eller betale dyre flybilletter et andet sted.
__label__2 ,vi vil så gerne flyve med sas. vi vil så gerne støtte danmarks flyselskab nr. 1.. sas.vi havde købt 2 billetter på en morgentur til barcelona. alt var i skønneste ordentroede vi.....men nej.... pludselig får vi besked om at afgangen er ændret til en eftermiddags afgang..... det gør jo så lige at vi ikke kan nå frem til vores aftale om aftenen.... øv!vi får dog flere valgmulighederbl.a. refundering af billetternehvilket vi benyttede os af. dette forgik fint og pengene retur på kontoen få dage efter. 2 stjerner1 for tidligere gode oplevelser med sas og 1 for god service ifb. refundering af de købte billetter. 
__label__1 ,sas er en joke. de er faktisk ringere en ryan air og easyjet. latterlig kundeservice.
__label__1 ,jeg og min kæreste havde købt en rejse til malagasom vi skulle have refunderet( havde refunderingsforsikring) jeg forsøgte 10 dage i træk at komme i kontakt med sas via tlf. uden held!og man kan ikke maile til dem- derefter forsøgte jeg at udfylde refunderingsformular. denne formular ville de ikke godkende indholdet på. men jeg havde kun de flynumre der stod på billetten.jeg kunne chatte med en robot - som ikke gav noget svar.jeg fand facebook siden - og kunne chatte( kun på engelsk) med sas - men de hjalp mig ikke med problemet - trods jeg forsøgte flere gange. jeg måtte opggive tilsidst at få pengene tilbage - 1900 kr. meget dårlig oplevelse - og vil ikke rejse med dem igen.
__label__1 ,to gange aflysning og en længere forsinkelse. ved den første aflysning ift. en flyvning til paris fik vi - da vi selv ringede - det tilbud at flyve forbi oslo på vejendvs. en noget længere tur. efterhånden bliver man ikke overrasket over de mange bumpder er på vejennår man flyver med sas - det er mere forventeligt faktisk. vi tænker at vælge andre flyselskaber fremover på vores kommende rejser og vil ligeledes anbefale venner og bekendte at gå udenom sas - simpelthen for at undgå aflysningerforsinkelser m.m.
__label__1 ,forfærdelig oplevelse.her til aften har jeg fået sas til at ændre navn på billetter da min søn skal med mig til hamborg.nu har sas i stedet kommet til at ændre mine billetter så jeg skal flyve til helsinki i stedet for hamborg.jeg står og skal afsted.. i morgen tidligog kundeservice er lukketnu kan vi ikke tage afstedfordi sas har ombooket mit fly til helsinkiog det har jeg aldrig bedt det om at gøre.. billetterne kostede 12.000kr!
__label__1 ,bestilte rejse alicante-københavn-billund. uden at melde det til osannullerer afgangene og sætter os på en afgang alicante-københavn-oslo (!!) - billund og ikke engang på samme dag - men 2 dage senere end bestilt. det opdager vi få dage før vores rejse. vi får igennem kundeservice lavet om til oprindelig dag men nu kun alicante-københavnda det tilsyneladende er københavn-billund der er annulleret. den ene rejsende må dog aflyse. for hans vedkommende venter vi stadig på refusion. vi har rykket 2 gange nuhvor beskeden blot erat den er eskaleret til deres økonomiafdeling - det samme som jeg kan se at andre får at vide. vi andre får at at vide af kundeservice at vi kan få refunderet den sidste del af rejsen (københavn-billund)men det kan vi først ansøge om efter end rejse. det er sket numen der er mindst 8 ugers behandlingstid meddeles der. imens holder sas på penge der er vores. ydermere så var personalet på afgangen fra billund meget snobbede og talte ikke pænt om passagererne. en rejsende bag os havde ikke helt hørt hvad de sagde i højtaleren inden afgang. de beder så vedkommende om at lægge hans taske ind under forsædethvorefter de 2 stewardesser da de kommer 1 sæde længere frem (til vores) højt siger: ja så kan man rigtigt sehvor lidt de hører efter. ligeså højt så alle kunne høre det. hvis de endeligt skulle tale ned om folkså kunne de i det mindste vente til de var alene bag forhænget forrest i flyet.meget skuffende oplevelse - sas er ikke hvad det har været. nu vil vi gerne snart have vores penge !
__label__2 ,havde bestilt 2 dyre billetter til new york ( den eneste grund til at vi valgte sas er at de på det tidspunkt var de eneste der fløj direkte). ca 4 uger inden afgang kigger jeg tilfældigt på vores bookingog opdager at vores fly er aflyst og at vi er blevet ombooket til en anden afgang en dag senere end vi skulle ha været afsted med mellemlandingog det samme på hjemturen ( har hverken fået mail eller noget som helst) sidder i kø 1 time og får ændret udrejsenmen får af vide at alle fly direkte hjem var booket og at vi kun kunne flyve hjem med en mellemlanding ( 12 timer istedet for 8 timer) desværre havde vi ikke andre valg da alle andre fly er udsolgt. men man får ingen penge returselvom jeg selv kunne ha købt deres afgang med mellemlanding til noget billigere penge. samtidig har de indraget vores sædevalg som vi har betalt 800 kr forog fundet et alternativ til os på hver vores række.så endnu engang må jeg sidde i kø 1 time på telefon. hvilket de skriver på deres hjemmeside at de har deres fulde ret til selvom du har betalt for demså kan du bare ansøge om refusion bagefter. synes det er under al kritikat du ikke får hvad du betaler forhavde været billigere at købe flybilletter hos alle andre flyselvskaber hvis man vil mellemlandeman får jo alligevel ikke de billetter man betaler for.
__label__1 ,vi fik aflyst et fly. det er jo hvad der sker. kort efter fik vi tilbudt et alternativden del er sådan set også fin nok. men når man går ind på sitet for at se sin nye flyvning er der en knap hvor der står continue. hvis man trykker på den så bliver ens flyvning erstattet af en voucher. helt uden advarsel. denne voucher kan ikke refunderes. efter at have siddet en time i kø på deres support telefonfik jeg at vide at jeg selv havde valgt en voucher. det er en super lusket måde at holde pengene i virksomheden. jeg har indsendt en klagemen kan se her og andre stederat man ikke får pengene tilbage med mindre man er meget insisterende og er det i meget lang tid. jeg må sige at jeg har ikke lyst til nogensinde at booke noget hos et selvskab der tænker så dårligt om deres kunder.
__label__5 ,vi har lige være en tur på færøerne her i påsken og fløj fra aalborg via kastrup. rejsen blev bestilt sidste efterår og afgangstiderne er lavet om 3 gange (det er så det det er) men på et eller andet tidspunkt sker der en fejl min mands billet til hjemrejsen bliver af uforklarlige årsager ændret til dagen efter min og datterens hjemrejse. dette opdager jeg først da vi skal til og aflever kufferten i lufthavnen. så naturligvis panik..... ringer til kundeservice en time før afgang og på magisk vis for medarbejderen tryllet så min fik manden hjem med os det dag og uden at det betød vi fik nogle ekstra omkostninger - tak for god service :-)
__label__1 ,de har lige med kun 14 dages varsel ændret min og mine kollegers flyvning til island til dagen efter! jeg har nu sat dem på min liste over upålidelige flyselskaber sammen med ryanair.
__label__1 ,har lige forsøgt at booke hos sas. jeg havde nogle spørgsmålsom jeg ikke kunne finde svar på og ringede til kundeservice. der var en mere end en times ventetid.jeg godkendte rejsenindtastede kontooplysninger og midt i nem-id godkendelsen blev min booking slettet pga. tidsbegrænsning og prisen steg 1.200 kr.
__label__1 ,bestilte i januar 7 biletter fra malaga til københavn d. 6 maj med afgang kl 10.20 d.25 februar ændrede sas så afgangen til kl. 21 10og så d.22 april ændrede sas så afgangen til nu at være d.5 maj kl. 21.10. sas var ligeglade med at vi havde betalt hotel til og med d. 6 maj. (vi kan jo bare søge om refusion når vi er kommet hjem) så nu er jeg usikker på hvornår sas endnu en gang ændrer vores billet og til hvaddet er absolut sidste gang jeg rejser med sas.
__label__5 ,fik meget ondt i numsen da jeg fløj til nordkorea! men det er fint nok! kunne godt ønske mig at de fik nogen nye piloter !! fordi at de råbte og skreg som en sindsyg!de sagde det på arabisk!!
__label__1 ,i mere end 1 1/2 har sas tilbageholdt refusion efter at have aflyst flyafgang. når man ringer får man bare at vide at de vil rykke bogholderiet.betal nu det i skylder!
__label__3 ,nemt at bestille online og sas app'en fungerer også godt. min sidste rejse til nice var til tiden og med fin service ombord. crew har jeg altid kun haft gode oplevelser med. giver kun tre stjerner fordi sas' kundeservice er ringe. de kunne ikke hjælpe mig da jeg prøvede at bestille 4 billetter til new york. mit kreditkort blev afvist hver gang. de sagde jeg bare kunne skrive på sas.dk[/]feedback hvilket jo er en syltekrukke. til sidst regnede jeg selv ud at jeg ikke ville ramme mit kreditmax på kortet ved at bestille to billetter i to omgange med to forskellige kort. jesus.
__label__1 ,solgte et lettere end light produkt uden at informere tydeligt om det. fik først i lufthavnen på tilbagerejsen at vide at jeg ikke måtte have min håndbagage med på billetten jeg havde. præsenteret for en regning derefter for at komme videre. bondefangeri!
__label__1 ,svære at komme i kontakt med. betalt for sæder som vi ikke fikmen kan ikke få vores penge retur. vi har betalt for 7 sæder
__label__1 ,jeg købte dyre billetter til paris hos sasfordi jeg helt naivt troedeat jeg så var sikret rettidig flyafgang og god service. der var flere timers forsinkelser begge vejeog vi venter stadig på at komme hjem til københavn. en anden gang vælger jeg bare et lavpris selskab.
__label__1 ,elendig oplevelse begge veje fra island - københavn.
__label__2 ,fløj med sas på vinterferie til norge. bagagen var forsinket adskillige dage. jeg har søgt om refusion via en blanket. jeg får svar at de ikke kan hjælpe. senere får jeg en mail om at de gerne vil hjælpehvis jeg lige sender det hele igen og denne gang på mail. jeg hører derefter intet. jeg ringer til sas og bliver stillet rundt en masse gange og de lægger også bare på. det er helt umuligt at komme i kontakt med sas. simpelthen for dårligt. de har ikke engangpå deres hjemmesideen e-mailadressesom man kan skrive til.
__label__1 ,det er helt vanvittigt at det er umuligt at komme i kontakt med selskabet.uendelige telefon kø'r og ikke engang en chat funktion på hjemmesiden.
__label__1 ,efter 6 uger må jeg igen rykke for refusion for forsinket flyafgang.jeg flyver aldrig med sas mere.de er samtidig umulige at komme i kontakt med!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
__label__1 ,så blev jeg og mange andre endnu engang genstand for endnu en ensidig ændring af en allerede købt og betalt rejsehvilket selvsagt påvirker ens rejseallerede planlagte og betalte aktivitetermv. jeg flyver fremover med andre flyselskaber end sas.
__label__2 ,vi skulle til kretamen kunne ikke få billetter gennem sas helt til kretaså igen ty til aegean og kunne kun få business billettermed 2 stop undtagen fra athen til kreta; hjemturen fra bruxelles til københavn var med sas; forplejning og pladser på sas business var dårligere end aegean ´seconomy class. desuden videre flyvning med et så lille flyat ingen håndbagage med i kabine og måtte stå på flyvepladsen og udtage brillerpcmedicin mm. kedelig oplevelse ! træt af sas!
__label__1 ,mit fly fra københavn til aarhus var ‘næsten’ tre timer forsinket. selvfølgelig ikke heltså de ikke behøvede at give kompensation - ja så kan de jo godt skynde sig. det er jo helt fair at blive forsinket. endda en time eller to. men at man lige så godt kunne have taget det næste fly til aarhusså man ikke behøvede at stå tidligt op og så var man jo kommet afsted til tiden - det ødelægger oplevelsen for en.min klage eller opråb går ikke på flytiden menat medarbejderne simpelthen mangler respekt overfor passagere. de talte konsekvent ned til osog når blot en nævnte at komme 3 timer senere afsted måske var lidt for dårligtså blev vedkommende behandlet som en psykopat af personalet. vi blev direkte angrebet af verbalt af personalet. jeg må simpelthen sigeat det ikke er godt nok. derudover så udsender sas en mailhvori der står helt detaljeretat man kan få forfriskninger fra sas - altså det står ordret. jeg spørger personalet og de fortæller migat de aldrig har hørt om detsom om jeg spurgte dem om en indgang til narnia. det er for dårligt.i øvrigt fik man ikke en eneste årsag for hvorfor flyet var forsinket. jeg ved udmærket godtat denne anmeldelse ingen effekt har overfor sas. sådan er det. jeg er i øvrigt ikke kendt som frederik ciliussom jo kan få sas til faktisk at udøve kundeservicesom jo er et fjern begreb for virksomhedendog håber jeg dog flere vil overveje ikke at købe billetter hos denne virksomhedsom ser ned på deres egne kunder.af den grund forstår jeg udmærket deres regnskab er så elendigt. jeg skulle have været afsted kl. 08:30 fredag d. 13/05. jeg fløj fra kbh til aarhus. jeg landede kl. 12:01.
__label__1 ,udsættelse og aflysninger igen og igen - ingen information. benytter aldrig sas igen 
__label__1 ,jeg bestiller en flybillet til min datter på 1 5 år og mig. efter at have modtaget bekræftelsen får jeg at videat der ikke er plads til flere babyer om bord og jeg derfor skal ringe til deres kundeservice.jeg ringer - manden i røret er enormt flabetog aflyser rejsen i røret uden at tilbyde en anden rute i stedet for. da jeg spørger om han kan tilbyde at ændre til en anden dagda det jo er deres fejl at bekræfte en rejsesom ikke kan lade sig gøretilbyder han at ændre billetten for et højere beløb end billettens pris (ændring koster 700 kr - ny billet kostede 600). det kan godt være at systemet ikke tillader at yde en god servicemen derfor må medarbejderen meget gerne vise empatiforståelse og beklage på virksomhedens vegne. dette skete ikke - i stedet var han vildt uhøfligvar ligeglad og nævnte endda på et tidspunkt at jeg jo gerne måtte beholde flybilletenhvis jeg rejste uden mit barn... hvilket jeg egentlig synes er helt umenneskelig adfærd at tilbyde at jeg jo bare kan rejse uden min datter.
__label__1 ,sas skylder os penge – 32.000 kr. og de har stadig ikke betalt. vi har siden d. 22. feb. efter strejken kontaktet dem og hver gang modtager vi en autoreply på en svartid på 6-8 uger. deres kundeservice er under al kritik – de virker presset og svarer uden at svare. vi har stadig ikke fået vores penge!!!!!!!!!!!!
__label__1 ,skulle på ophold på færøerne med en venindebilletterne var bestilt et halvt år i forvejen! vi får afvide kort tiden afrejse at vi ikke kan flyve den pågældende dagfair nok.... men istedet for at flyve billund-kbh-færøerne lørdagskal vi nu flyve billund-sverige-kbh fredagfor så at være i kbh til søndag for at flyve færøerne.. vi ender med selv at køre til kbh og vi får ingen kompensation. det er hvad det er kort inden vores afrejsefår vi så afvide at når vi skal hjem igen kan vi ikke flyve færøerne-kbh-billundmen er nød til at flyve færøerne-bergen-oslo-billund... med selftransfer. igen ingen retunering... flyver aldrig med sas igen
__label__1 ,book ikke sas til din ferie. på trods afat vi har bestilt fly et halvt år i forvejen er vi smidt af flyet begrundet med overbookning hvilket forkorter vores ferie med to dage. sas sjofler deres kunder!
__label__1 ,helt ærligt sas! nu er det efterhånden mere end 11 uger sidenjeg indgav min anmeldelse til jer grundet forsinket og beskadiget bagage! det er mere end 7 uger siden jeg rykkede for en status og et svar fra jer men jeg har absolut intet hørt fra jer andet end en bekræftelse på min anmeldelse. jeg har udlæg for flere tusinde kroner samt indhold i min bagagesom i har ødelagt ved jeres dårlige behandling af mine ejendele! det er fuldstændig uacceptabelt at behandle sine kundersom i gørog jeg stiller mig virkelig uforstående over for jeres ligegyldige holdning over for jeres rejsende. det er mig ubegribeligt at i kan drive en forretning på denne måde! venligst få afsluttet min sag nu og få refunderet mine udlæg samt erstattet mine ødelagte ejendele!
__label__1 ,jeg bookede 6 måneder før afrejsen. en måned inden afrejse rebookede sas min billet mellem frankfurt og københavn. en total mærkelig rebookingsom betyder jeg skulle tilbringe tre ekstra dage i frankfurt!!!de havde ingen alternativerog nu må jeg købe en dyrere billet hos et andet flyselskab. hvad jeg booket hos det selskab tilbage i januarså havde den været billigere.
__label__1 ,der bør fortælles at de 4000 afgange der er blevet aflyst er grundet personalemangel. derudover skal det i sammenhæng fortælles at sas nægter at genansætte de medarbejdere der fik orlov under coronapå samme vilkår som før corona. nu kan de blive ansat i datterselskaber hvor de får en stor fed f***finger som overenskomst. ***k jer sas. i burde skamme jerog tage jer bedre af jeres ansatte.
__label__1 ,ualmindelig dårlig service hos sas - ogde svarer ikke på henvendelser.vi tegnede på sas’s anbefaling rejseforsikring i europ-assistance på vores skiferie marts 2021hvor vores familie på 10 skulle afsted.svenskerne forbød indrejse for danskerehvorfor vi afmeldte vores rejse. sas og forsikringsselskabet har afvist os - og herefter er der radiotavshed….vi har rykket adskillige gange uden held…i øvrigt aflyser eller rykker sas rask væk afgangeog kunderne må blot rette ind.ærgerligt….
__label__1 ,aldrig mere sas - har købt billetter med sas - men nu får vi så af vide at de aflyser 4000 flyvninger henover sommeren....bare fordi. derudover har man en konstant strejketrussel fra de forkælede sas ansatte hængende over hovedet. det er nu absolut sidste gang jeg har købt billetter hos sas. de ødelægger vores sommerferie.
__label__1 ,vi var i påsken i danmark med sas fra schweiz. udrejsen var mere end 1 time forsinket. det kan ske. hjemrejsen blev en vits. vi havde dagen inden afrejsen købt en extra kuffert til 35 eur. troede vi. efter købet blev en extra kuffert vist på vores booking. da vi ankom til kbh på rejsedagen fik vi at vide at vi ikke havde købt en extra kuffert. åbenbart var købet ikke gennemført og vi havde ingen kvittering. vi måtte nu betale 75 eur. vi blev “serviceret” af en meget arrogant ung mand ved skranken og en endnu mere ubehøvlet supervisor. vi har skrevet til sas om denne oplevelsemen har intet hørt fra dem. vores fly blev også forsinket. vi fik at vide at det var p.g.a. late arrival. dette var dog løgn. vi skulle derimod vente på et on time fly fra oslo. sig dog for pokker sandheden.
__label__1 ,igenigen ingen kuffert. på en nylig rejse til færøerne glemte sas at få den ene af tre kufferter med. vi skulle videre med færgen til den sydlige øså medarbejderen lovede at kufferten ville blive sendt med næste færge.så langtså godt. men sas ville ikke blive kufferten videre end til færgelejetså i leget bil og på et træls tidspunkt måtte jeg køre til færgenvente til den blev leveret som fragt. det kan jo glippe at få en kuffert med (det gjorde det også sidste gang)men at jeg selv skal leje bil og bruge tid for at gå kufferten (som der er betalt ekstra for at få med) er bare dårlig service.
__label__1 ,flyver aldrig med sas mere.de skal slet ikke have nogle stjerner.fly tur hjem fra firenze 24/4-22.fly aflyst fra firenze. taxa til pisaen time og 1200 kr fattigere. for så at finde ud af at sas også har aflyst flyet derfra. at det nu alligevel flyver fra firenze. har intet information fået fra sas. mangel på dårlig service skal man da lede længe efter. først da en med passagerer frederik cilius jørgenbeskriver forløbet på facebookkommer der en reaktion fra sas.
__label__5 ,jeg har altid været godt tilfreds med at flyve med sas. først og fremmest er kabinepersonalet helt fantastisk. det er let at bookeselv om hjemmesiden helt åbenlyst mangler en gennemgribende opdatering fx på travel pass delen. business på oversøiske flyvninger stikker klart business på andre selskaberjeg har prøvetnok fordi sas ikke har first og derfor må have et produktder placerer sig imellem de gængse klasser. under corona var der rigtig mange aflysningermen aldrig besvær med at få refunderet billetten.
__label__1 ,jeg er chokeret over den dårlige kundebehandling hos en stor kendt virksomhedder repræsenterer danmark:jeg var på ferie på tenerifeog fik at videat mit fly hjem var blevet aflyst. derfor ringede jeg ind til sas for at få en ny afgang. men den nye afgang krævede desværre en overnatning i brussel. den venlig sas-medarbejder meddelte mig dogat jeg ville penge for overnatning og aftensmad refunderet. jeg skulle blot sende kvitteringerne til dem. så snart jeg var kommet hjem søgte jeg om at få mine penge refunderet. da jeg ikke havde hørt fra demprøvede jeg at kontakte dem på det telefonnummerder fremgår af den mailsom jeg modtog fra sas customer care. men da jeg ringede på det nummerfik jeg at videat man ikke kunne hjælpe migda man kun kan kontakte sas customer care vi mail. jeg skrev flere gange til den mail og rykkede for bearbejdelse af min sag. først numere end 1 år efter min rejse har jeg fået et svar:according to the investigation the changes in the flight segment were made 14 days prior to the flight date as per eu261/2004 regulation if the changes made in the booking 14 days prior to the flight date airlines are not responsible to compensate the passenger with eu compensation therefore it is unable to meet compensation request in this case.tristat så en stor virksomhed kommer afsted med at behandle sine kunder så dårligt. jeg følger mig magtesløs og holdt for nar. jeg vil fremover prøve at undgå at flyve med sasmen når man bor i danmarkfindes der ikke mange alternative flyselskaber.
