rating,review
__label__5 ,hurtigeffektiv og kompetent service.
__label__5 ,virkelig god oplevelse med eboligskødet! super professionelgrundig og effektivman kan trygt overlade alt advokat-arbejdet i tinas kyndige hænder. kan stærkt anbefale!
__label__5 ,super godt samarbejde med eboligskødet.dki forbindelse med vores huskøbvar tina med fra start til slut. vi føler os godt tilpas med tina til at læse alt igennem og vi blev orienteret om alt hvad der foregik.de bedste anbefalinger herfra
__label__5 ,vi har fået god og hurtig hjælp og rådgivningvi kan kun anbefale.
__label__5 ,top professionel og knivskarp juridisk rådgiver. kan helt sikkert anbefales.tina har hele vejen igennem været rigtiggod til at varetage vores sag som køber.lynhurtig og grundig er blot nogle af hendes egenskaber.vi viluden tvivl bruge hende igen.
__label__5 ,vi kan klart anbefale at benytte tina sølundeboligskoedet.dk. man møder en venlig og imødekommende tillidsfuld personer omhyggelig og ditalieret i sit arbejde. vi har fået god og professionel hjælp til en boopgørelse ved dødsfald. karin larsson
__label__5 ,vi har brugt eboligskødet aps til udfærdigelse af diverse dokumenter som skulle tinglyses. tina graulund sølund som er indehaverkan vi varmt anbefale.vi har fået god rådgivningog alt er blevet udført hurtigt og som aftalt. en stor tak til tina!
__label__5 ,jeg kan varmt anbefale at benytte tina graulund sølund hos eboligskoedet.dk.hun gav os en god og professional hjælp med at ordne en sag med et pantebrev og vi er yderst tilfreds med hjælpen
__label__5 ,kan varmt anbefale tina sølundmeget kompetent og professionel rådgivning og håndtering af vores ejendomshandel og samtidig meget rimeligt salær.
__label__5 ,har fået den bedste og hurtigste hjælp til udfærdigelse af boligskøde og en fremtidsfuldmagt. tina er kompetent og er en fantastisk formidler der har styr på sit fag. prisen er iøvrigt meget fair. så alt i alt - en fantastisk god oplevelse.
__label__5 ,jeg fik enaldeles god vejledning og godt råd. vil absolut bruge eboligskoedet.comhvis jeg en anden gang skulle få brug for hjælp. venlig hilsen jeanneulla olsson
__label__5 ,tina graulund sølundindehaver af eboligskødet apsfår absolut top karakter!! fra start til slut har tina vist professionalisme hele vejen igennem i forbindelse med vores hussalg; når vi skulle vælge en køber- rådgivervar vi ikke i tvivl omhvem der skulle hjælpe os; en super tilfreds repeat customer er den bedste ros og anbefalingen virksomhed kan få. tak igentina!
__label__5 ,topprofessionel hjælp og vejledning i alle aspekter. det var utrolig vigtigt for os at have en så pålidelig repræsentant i forbindelse med vores bolighandel.tina er super dygtigskarp og har en rigtig god og positiv attitude.vi vil til enhver tid anbefale hendeog du vil være i trygge hænder hele vejen. tina sølund er topprofessionelog vi kunne ikke have fået en bedre repræsentant i forbindelse med vores bolighandel. hun er pålideligsuper dygtigskarp og har en god attitude.vi vil til enhver tid anbefale hende - her er du med garanti i trygge hænder.
__label__5 ,udfærdigelse af skøde i forbindelse med en familieoverdragelse af en mindre skovejendom. at det blev eboligskødet som vi konsulterede var en ren tilfældighed. men det er kørt gnidningsløst uden problemer. det virkede professionelt og kompetent. alt kørte on-line med få telefonsamtaler. acceptabel pris. så alt i alt en god oplevelse.
__label__5 ,hurtig og kvalificeret professionel service fra eboligskødet! altid en fornøjelse og konkurrencedygtige priser.
__label__5 ,tina var en stor hjælp i forbindelse med boopgørelse. hun udviste et stort overblik og var god til at holde styr på alle løse ender. derudover var hun hurtig og god til at svare på både mails og telefon. tak for hjælpen.
__label__5 ,stor ros til tina det har været en uundværlig hjælp i forbindelse med vores “opgave”. hun svarer hurtigt og effektivt på alle henvendelserhvilket kan være kritisk i forbindelse med visse deadlines. tina får min varmeste anbefaling. tak for hjælpen.
__label__5 ,meget tilfreds med vores boligkøbsforløb med tina (eboligskødetaps)hvor hun fik håndteret alt det administrative arbejde og gjorde det meget fint. hun er meget engageret og fyldestgørendekan varmt anbefales!
__label__5 ,rigtig fin rådgivning hos eboligskødet aps - jeg er meget tilfreds.
__label__5 ,tina er vandvigtigt dygtigt og kan sit kram mega god til at finde fejl og manglerhar både brugt eskødet til boligkøb og til et dødsbomine varme anbefalinger
__label__5 ,fantastisk oplevelse med en meget dygtiggrundigomsorgsfuld og super engagere advokat. vi har været helt sikkert i processen. vi skal købe en helt nyt rækkehus og tina (eboligskødet) har fra starten fordybet sig i alle de reglementer og salgsopstilling. hun kunne se hvor der manglede informationer og hvor der er risiko for misforståelser fremover i følge de dokumenter vi har modtaget fra ejendomsmægler og sælger. tina har informeret os konstant under forløbet og forklaret os om alle de delprosseser i vores sag. vi vil meget gerne anbefale tina og eboligskødet aps i forbindelse med salg og køb af boliger.tusind tak tina.
__label__5 ,hej tina.tak for hjælpe til at købe huset i skodborgrugtoften 22.vi har været meget glad at have dig på sidelinje og at du har hjulpet med alle de papirer.frem over jeg vil anbefale dig til andre som de vil have købt hus.jeg ville sige en gang til tak for stor hjælp.mvhjoanna og sebastian.
__label__5 ,meget venlig betjening
__label__5 ,tak for hjælpen 
__label__5 ,samarbejdet med tina fra eboligskødet har været rigtigt positivt. der har været styr på tingene fra ende til anden og man bliver altid mødt med en rar og professionel tone og tilgang. tina var gennem hele processen meget behjælpeligog alle spørgsmål jeg måtte have blev besvaret fyldestgørende. rigtigt mange af de ting som eboligskødet stod for at forhandle på plads er ting som jeg personligt ikke ville have overvejet eller haft indsigt til at vide hvordan skulle behandles. dette betyder også at vi er kommet langt bedre fra start med vores nye hus end ellers havde været tilfældet. gennem hele forløbet blev jeg holdt inde i hvad der foregikog jeg var aldrig i tvivl om hvor i forløbet vi befandt os.jeg kan kun anbefale eboligskødetog kan ærligt sige at det er nogen af de bedste penge jeg har givet ud i forbindelse med huskøb.
__label__5 ,hurtig hjælp og meget sød dame i telefonentak
__label__5 ,super vejledningrigtig god vejledning og hurtig respons i forbindelse med udarbejdelse af købsaftale på hus.
__label__5 ,tina sølund er en dygtig ejendomsadvokatsom tydeligt brænder for sit arbejde og sørger for et grundigt og godt stykke arbejde.
__label__5 ,det var rigtig nemt. utrolig god behandling. jeg kan kun sige at alt er i top.venlig hilsen heinz gyldenløve
__label__5 ,super god oplevelse. meget hurtig og effektiv ekspedition af sagen.
__label__5 ,tina har hjulpet os med et ejerpantebrev oprettelse. fantastisk kommunikation og rådgivningmed en hurtigkompetent gennemførelse af hele procesen. vi er yderst tilfredse med hele forløbet. tak tina!
__label__5 ,fantastisk servicetina var altid til at få fat i og god at snakke med om vores tanker og bekymringer. hun havde styr på alle detaljer og vi følte os i sikre hænder fra start til slut. kan kun anbefales herfra!
__label__5 ,hurtig kompetent og professionel rådgivning og effektuering i sag vedrørende testamente.
__label__5 ,vi har været helt trygge ved at overlade det hele til tina og hun skal have stor tak forat vi nu står på den anden side med en rigtig god oplevelse :)alt arbejde var udført længe inden deadline og der var ikke noget at sætte en finger på. tina får topkarakter fra os og vi vil helt sikkert anbefale hende til andre der står i samme situation som os.
__label__5 ,super hurtig og effektiv hjælp med tinglysning og til konkurrencedygtig pris
__label__5 ,super god servicelav pris og hurtig respons på alle spørgsmålkan varmt anbefale eboligskødet aps.
__label__5 ,rigtigt god service og er alt gladog snakke medman føler man er i centrumnår man ringer og snakkerselv om det kan være mdr imellem hvert opkaldkan hun huske sagen meget hurtigt igen. hjælper gerne med råd selv om det ikke lige er inde for det punkt aftalen gælder. jeg får pt stadig hjælp med en arvesagdet er meget billiger her end hvis jeg havde fået en advokat til at lave det samme. tak for god service go behandling
__label__5 ,tina har virkelig gjort et godt stykke arbejde i forbindelse med huskøb. rigtigt tilfreds med metoden og kommunikation. 5-stjerner
__label__5 ,kanon god service meget hjælpsom især os som er førstekøber. hun kigger alt igennem . vi kan varmt anbefalde hende . vi giver hende 6 ud af 5 stjerner .
__label__5 ,meget effektiv og god kommunikation. vil ikke tøve med at bruge igen. tak tina ;o)
__label__5 ,undskyld forsinkelsen.har været væk et stk .tidmen vi har været meget tilfredse med hele forløbet.og den hurtige behandling af det hele ..med venlig hilsen .hellen & knud erik kondrup
__label__5 ,hurtig tilbagemelding fulgte op på sagen til den var i ordenkunne ikke være bedre.
__label__5 ,super godt samarbejde og fantastisk servicegennemgang af kontrakt og professionel service.
__label__5 ,fantastisk service og super hurtig sagsbehandling. kan virkelig anbefale at gøre brug af eboligskødet aps ved eksempelvis testamente.
__label__5 ,en kort og ukompliceret dialog omkring opgavensom blev fulgt op af en hurtig og præcis ekspedition. alt i alt en ukompliceretkompetent og effektiv sagsbehandlingifm. en opgavehvor hurtig sagsbehandling var et afgørende succeskriterie.
__label__5 ,eboligskødet hjalp med tinglysnings sag som blev klaret i løbet af meget kort tid. her var ingen ventetid (udover tinglysnings systemet). tina orienterede flot under den kortvarige proces hvordan sagen skred frem. en klar anbefaling hvis du skal have kompetent og hurtig juridisk bolig service.
__label__5 ,eboligskødet aps får mine varmeste anbefalinger. utrolig professionel service. vi skulle have udarbejdet testamente idet vi ikke er gift. processen har været hurtig - og da vi begge er meget grønne på dette områdehar vi fået en grundig gennemgang hvor der er sat tid af til at gennemgå alle detaljersom vi er meget taknemmelige for. derudover bliver der svaret hurtigt på de spørgsmål vi har haft under forløbet. alt i alt - en i særdeleshed god oplevelse.
__label__5 ,meget kompetent og professionel rådgivning. altid hurtig responstid og grundigt arbejde. jeg anbefaler varmt at arbejde sammen med tina.
__label__5 ,tina er forrygende og meget seriøs. jeg kan klart anbefale hende.
__label__5 ,vi har fået super god rådgivning til udfærdigelse af testamenteog mega hurtig respons på ændringsønsker (og ikke kun bare tilretningmen også et tjek spørgsmål for at sikreat vi forstod konsekvenserne ved vores ændring).når vi har brug for rådgivning næste gangstarter vi hér!kan klart anbefale eboligskødet aps.
__label__5 ,fremragende serviceniveau og man mærker straks at der er tale om en rådgiver der ønsker at varetage netop dine interesser fra start.
__label__5 ,kan klart anbefale eboligskødet ved bolighandel. stor erfaring og professionalisme. hun styrede os glat igennem vores boligkøb og tog sig af alle faldgrupperne. altid sød og imødekommende. 5 stjerner fra os. vivi & carsten
__label__5 ,tak tinanemt og ligetil. kan nemt anbefales.
__label__5 ,bedste boligadvokat i danmark!at købe fast ejendom er en af de vigtigste beslutninger i ens livog som køber første gang kan hele processen være en anelse intimiderende. hos eboligskødet v. tina sølund har jeg fra start til slut modtaget en uovertruffen serviceog en enorm professional tilgang til samtlige elementer af forløbet. om kommunikationen foregår mundtligt eller skriftligt mærker man instinktivt en personlig relation som giver tryghedog somfor mit synspunkthar været en kæmpe værdi! jeg kan uden tøven anbefale eboligskødet til alle!
__label__5 ,eboligskødet har hjulpet os 2 gangeda vi købte hus. vi fik både hjælp til gennemgang af papirerne i ejendomshandlentinglysning af skøde og udarbejdelse af refusionsopgørelse. samarbejdet med tina sølund har været helt eminent lige fra startenhvor vi har været i trygge hænder. tinas mange årlige erfaring hjalp os til at være opmærksomme på samtlige detaljer i forbindelse med huskøb.vi har de aller bedste anbefalinger til tina.lotte thane
__label__5 ,super tilfreds med rådgivning og håndtering af købt af nyt huset køb som ikke var uden udfordringer. tina behandlede sagen yderst professionelt og effektivt. og ikke på et eneste tidspunkt følte jeg mig usikker eller havde nogen former for kommunikationsproblemer.jeg kan klart anbefale virksomhedenhvis man går med tanker om at købe bolig.
__label__5 ,godprofessionelhurtig og behagelig kontakt.
__label__5 ,hurtig betjening og fremragende service. mvh.erling
__label__5 ,fik hjælp til et skriv til skat.kan kun anbefale eboligskødet for effektiv og professionel tilgang til opgaven.
__label__5 ,vi kan varmt anbefale eboligskødet. tina er god til at holde styr på deadlines og følger alle ting til dørs. vores boligkøb er forløbet gnidningsløstog selvom der er lang overtagelsestid tilvi overtager vores nye huser tina stadig på sagenog følger op på de aftaler vi har indgåetog sørger for de bliver overholdt. vi vil til en hver tid bruge tina igenhvis vi skal købe hus igen.
__label__5 ,blev hurtigt klogere god og hurtig betjening
__label__5 ,vi har været meget tilfreds med hele forløbet. vi var selv lidt sent ude med. tina tog hånd om det hele med det samme og var meget god til at gide os igennem så vi blev meget mere trykke i handlen. hendes servis kan kun anbefales.
__label__5 ,jeg fik assistance til en lidt kringlet opgave med at omlægge et andelsboliglån til et pantebrev med tilhørende tinglysning og korrespondance. god oplysning og kommunikation med tina sølund.
__label__5 ,meget kompetentbred viden og hurtig til at give svar
__label__5 ,jeg har væretgodt tilfreds .hurtig sagsbehandling. og god vejledning og meget hjælpsom.
__label__5 ,professionel og effektiv rådgivning. med personlig indføling.
__label__4 ,vores korrespondance har været ok og resultatet ogsåf. r.
__label__5 ,tina er meget grundig med alt hvad hun laver og svarer på alle spørgsmål inden for meget kort tid også selvom det er weekend eller ferie
__label__5 ,jeg fik hjælp af tina i forbindelse med boligkøb. hun har været rigtigt dygtig hele vejen igennem og jeg vil gerne anbefale hende til andre.mvh // rasmus
__label__5 ,eboligskødet sørger for en nem og overskuelig boligkøbsprocess med et fortrinlig og grundigt udført stykke arbejde. kan kun anbefales!
__label__5 ,jeg kan trygt anbefale eboligskødet.vi var inde i en vanskelig og for mig uoverskuelig arvesag med meget som var kompliceret. sagen startede meget hurtigt og vi fik løbende meget venlige oplysninger fratinasom forklarede det også pr tlf. så almindelige mennesker kan forstå det. sagen tog lidt tidlængere end en almindelig skødeskrivning men det skyldes skifteretten som var lidt langsom som forudset.et godt valg hvis i har brug for hjælp til papirerne!.
__label__5 ,kan varmt anbefale eboligskødet let og nemt at gå til tina stiller de rigtige spørgsmål og man føler sig i tryg.
__label__5 ,jeg er overordentligt tilfreds med tinas indsats. hun er både dygtig og sød og meget hjælpsom.mvh. l.lundqvist
__label__5 ,jeg kan varmt anbefale eboligskødet. har fået en rigtig fin behandlingmed mange gode opfølgninger på sagen.
