rating,review
__label__1 ,har bestilt julegaver hos komplett d.6/123 ting i alt. snakker dags dato med kundeservice og får at vide at høretelefonerne som var en del af ordren først ville kunne leveres i marts. de havde ikke givet mig besked om dettemen spurgte i dag om jeg ville have delleveret ordren. de sagde at de beklagede fejlenmen at der desværre ikke var nogen mulighed for ekspres levering. så....ingen julegaver. simpelthen ikke i orden!
__label__3 ,dyr fragt59kr minimum fragtgebyr er al for dyrt. 19-29 er standard. 39 til nød. jeg afbrød og shoppede et andet sted
__label__1 ,den 22.11.21 bestilte jeg hovedtelefoner beregnet som julegave. den 6.12. ringer jeg til firmaetder forsikrer mig om at de naturligvis er fremme inden jul og vil blive afsendt den 17.12. i da den 20.12. får jeg så oplystat de tidligst er fremme den 30.12. megasurt at julegaven ikke når frem som lovetog mærkeligt at firmaet ikke selv henvender sig med beskeden.
__label__1 ,jeg har for nyligt sendt min bærbar til reparation hos elcare nordicsom jeg blev videresendt til gennem komplett. efter en ufatteligt dårlig oplevelsekan komplett ikke på nogen måde være behjælpelig med en løsning på mit problem.måske i skulle overveje at få en ny samarbejdspartner mht. reparationsværksted. dybt useriøst.når man smider næsten 9000 - på et produkthavde jeg forventet bedre service. men nejdet er for meget at forventeaf et stort firma som komplett.jeg har været en loyal kunde indtil nu. handler aldrig der igen. skam jer.
__label__1 ,købte en produktmodtog det i rimelig tid.der var en fejl på mit produktreturnerede det til komplett. først lovede de svar på om det ville reparere mit produktjeg fik idag svar på at de intet kunne sige før slut januar. dårlig oplevelse
__label__5 ,havde et produkt som gik i stykkerog komplett var hurtige til at sende et nyt uden beregning. hurtig og god service!
__label__5 ,jeg var godt nok lidt bekymret med de anmeldelser herindemen jeg gik igennem med mit køb alligevel. alt gik efter bogenog jeg modtog varen inden for et par dage. ud fra dette førstehåndsindtryk kan jeg varmt anbefale komplett.
__label__1 ,den 7 december købte jeg skrivebord.i dag det er den 14slet ikke noget leveret. har prøvet kontakte dem i går så var det svar at den blev leveret i dag eller i morgen. i dag fik jeg svar at den er forsvundet og de kan ikke finde den. så har jeg byd dem til sende en ny med det samme - det er ikke muligførst skal de finde den gammel....dårlige servicekan ikke anbefales
__label__1 ,vi var så skøre at handle hos komplett.dk købte et tv som vi så sendte tilbage da vi ikke synes det levede op til vores forventninger. hele processen har været ekstremt langsomt og tungt. vi har stadig efter 14+ dages regel som komplett så flot skriver at fra man gør brug af fortrydelsesretten er det fra den dato og maks 14 dage frem til kunden modtager sine penge retur.. kundeservice er søde eller er de? men de kan intet stille op og de kan ikke skrive eller kontakte deres ledelse eller bogholderiet feks at høre status og de kunne tilbyde at gå videre med vores problem til deres næste salgs møde?. fra komplett.dk **5. fortrydelsesret ****betaling for varen bliver tilbageført snarest muligt og under alle omstændigheder senest 14 dage efter vores modtagelse af din meddelelse om fortrydelse. vi forbeholder os dog retten til at tilbageholde tilbagebetalingenindtil vi har modtaget varen/varerne retur til inspektioneller indtil du har fremlagt dokumentation forat varen er returneretalt efter hvilket tidspunkt der er tidligst.****hvis du ophæver købet i overensstemmelse med disse e-handelsbetingelserrefunderer vi købsprisen fratrukket eventuel værdiforringelse. vi refunderer desuden dine oprindelige forsendelsesomkostninger (dog ikke ekstraomkostninger som følge af dit eget valg af en anden leveringsform end den billigste form for standardlevering)såfremt købet ophæves for alle de bestilte varer. vi foretager tilbagebetalingen under anvendelse af samme betalingsmiddelsom du benyttede til at foretage den oprindelige transaktion.****betaling for varen bliver tilbageført snarest muligt og under alle omstændigheder senest 14 dage efter vores modtagelse af din meddelelse om fortrydelse. vi forbeholder os dog retten til at tilbageholde tilbagebetalingenindtil vi har modtaget varen/varerne retur til inspektioneller indtil du har fremlagt dokumentation forat varen er returneretalt efter hvilket tidspunkt der er tidligst.**første firma som kan være så lang tid om at kreditere .de er lyn hurtige til at trække vores penge . ydermere så kan man kun spore bring lidt op i sverige og derfra så mister man sporingen da nu er det postnord som overtager det sidste stykke til deres hovedkvarter i norge oplyser kundeservice. det tog også lang tid at få varen men dog hurtigere end når de skal have en vare eller rma sag. vi kommer desværrealdrig til at handle hos komplett mere havde vi set de andre her inde på trustpilot så havde vi aldrig smidt penge i dette selskab.. det kan ikke være rigtigt at komplett kan komme uden om markedsføringsloven og man skal vente op til 5 til 6 uger før de slipper kunderne penge .. . selv elkjöp/el giganten samt dustinhome som også er udenlandske firmaer er hurtige til at ekspedere en sag og pengene er der efter få dage ja dustinhome var ialt 3 hverdage til penge stod på kontoen igen ved retur varer...vi har tænkt at undersøge dette da vores egen bank nordea oplyser at normalt taqer det ca 3 bankdage og ikke 10 til 30 dage og som chat kundeservice oplyser og det virker som om at de enten ikke er oplyst korrekt eller så skal de ikke fortælle sandheden til kunderne... bare holde dem hen... vi har ikke helt styr på hvor mange gange vi har haft kontakt enten med chat eller pr telefon .da da det den eneste måde at komme ind til benet hos komplett så er beskeden her: hvis pengene ikke er kommet ind på vores konto senest fredag d.10-12.2021 så forbliver denne anmeldelse fastlåst her på nettet med ris og 1 *og andre steder på det store www. og komplett er velkommen til prøve at slette eller blokere denne besked/anmeldelse på trustpilot ... da vi er godt klar over at man som betalene firma kunde kan blokkere eller få fjernet ved at lave en indsigelse mod denne anmeldelse/profil.. retningslinjerne på trustpilot og samt bevis vil vi med glæde sende til dem. et godt til alle hold jer væk fra dette firma..update d. 16 december: stadig ingen penge er kommet retur.. komplett kundeservice skriver i dag at vi for pengeneja men hvor er de?. så hvis man skal handle hos komplett så skal man virkelig tænke sig om hvis man måske kommer til at gøre brug af30/14 dages åbent kjöpda som man kan desværre kan minimum kan forvente fra kreditering til pengene står på ens konto tager 14 dage til 30 dage ifølge andre trustpilot andre anmeldelser.. komplett oplyser det er fordi de er en udenlandsk firma så derfor tager så lang tid eller fordi det er dankort/visa eller mastercard nordea oplyser igen at det er kun mastercard der kan tage lidt længere pga det går fra d17 til d 17men dankort/visa tager det ca 3 bankdage. update d 20 december: har taget kontakt til nordea og de oplyser at det ender nok med at vi skal politi anmelde komplett.update.d.27 december er sagen afsluttet oplyser nordea er en fejl fra komplett.
__label__1 ,i vinteren 2021 køber jeg en roborock s7som jeg har været rigtig glad for. jeg finder så ud af efter at have haft den i 4-5 måneder at der er kommet en flænge i vandtanken. derfor kontakte jeg komplett for at for at hører om det nu var nødvendigt at sende hele maskinen når det kun var vandtanken der var i stykker. efter jeg havde sendt nogle billeder afsted for jeg så den tilbagemelding at hele maskinenalt tilbehør skulle sendes afsted. hvilket gjorde at jeg ikke havde nogen støvsuger.der går ca. 2 ugerså kontakter jeg komplett for at hører hvornår jeg kan regne med at få den tilbage. det kan hende jeg taler med ikke svare på. en uge efter prøver jeg igenog for fat i en herreder kunne fortælle at den var sendt ud af huset.ca 5-6 uger senere for jeg så en mail om at let me repair har lavet vandtanken og regningen lyder på 2000kr. hvis jeg vil have maskinen repareret. hvis ikke jeg ønsker den ordnetskal jeg betale for arbejdstiden og fragtomkostninger som lyder på 1350 krden har komplettså sent til mig. men jeg har ikke på noget tidspunktfået noget valg om den skulle sendes videre over til reparation. jeg vil mene at man skal oplyse kunden om at hvis i konkludere at maskinen skal sendes til reparationså kan det ende med at koste mig penge. hvis jeg havde fået valgetså ville jeg have sagt at de skulle sende maskinerne retur til mig.jeg har købt varer ved komplett i mange årog brugt rigtig mange penge ved dem.men det her synes jeg er under al kritik og elendig service.
__label__1 ,jeg vil være en komplet idiothvis jeg nogensinde skulle handle på komplett igen!! køber en bærbarog da er fejl på fejlmed den.hele systemetfejler på denne computer.pludseliggår computeren i haknår jeg sætter en usb ieller kan den ikke genkende en.
__label__5 ,tingene kom to dage efter bestilling og så ud præcis som det skulle og fejlede ikke noget
__label__1 ,hold jer vækkøb aldrig fra komplettkøbte en computer til 10.000 med transport skaderden ville de ombyttemen så var der pludselig ikke flere selvom det var deres eget forslag og vil ikke hæve deres sølle kompensation på 1100 kr. skærmen flækker efter 3 uger og nu vil de have jeg selv skal betale for en ny skærmsom de heller ikke kan sige prisen på. de har haft computeren i længere tid en mig nu.. deres svar er korte og flabede uanset hvor mange detaljer man selv kommer med svare de stort set ikke på noget. og mener pcen er skrøbelig og det er min fejldet er en 360° maskine der flækkede ved jeg havde hånden på låget ved åbning (som jeg har gjort hele mit liv)hold jer væk
__label__1 ,sagsnummer: 2761105vi har købt en bosch blender som gik i stykker kort tid efter. vi har kontaktet komplettvaren blev returneretog vi fik følgende besked d. 6. april 22:hej!tak for din henvendelse.vi sender dig en ny vare uden beregningog du modtager en bekræftelsenår varen er sendt fra vores lager.returnummer: 702343021lik erstatning for defekt vare. den er forventet sendt fra våres lager 14.04.2022.er du tilfreds med vores service? klik her for at besvare en kort undersøgelse – tusind tak for at du hjælper os til at blive bedre.med venlig hilsenkomplettvi har ikke hørt fra dem i lang tidog til sidst har vi kontaktet dem og spurgtehvad der var sket. til det fik vi d. 29. aprilfølgende besked:hej silviutak for din mail. desværre så kan jeg se at det er en vare vi har på lager og den forventet leverings dato var 14.04.22så hurtig vi har en ny forvente leverings dato fra bosch vil din ordre side opdatere sig. med venlig hilsenanderskunderådgiverkomplett kundeservicevi hat intet hørt fra dem siden. vi har ikke fået en ny blender. vi er selvsagt utilfredse.
__label__1 ,man skal lige være opmærksom påat der går 6 uger (og den er ikke kommet endnu)hvis man sender noget ind til reparation. dårlig kundeservicesom bliver ved med at give modstridende svar. generelt en forfærdelig oplevelse.
__label__5 ,kun gode oplevelser herfra.
__label__3 ,bestilt	05/05/2022 14:51ordre sendt	06/05/2022 09:36idag er det d.7/5 og jeg kan ikke spore pakken selvom de siger de har sendt den igår. det er virkelig dårlig sttil
__label__1 ,købte et bundkort for under 2 år siden. pci låsen smuldrede i en masse små stykker da jeg tog mit grafikkort ud af kortet. det. sr første gang jeg tog grafikkortet id af bundkortet. brugte ingen form for vold.lavede en rma sag ved dem dokumenterede med billeder af pci porten.sagen blev afvist fordi anders (komplett kunde service manden) sagde at jeg havde brugt vold. og kortet var ikke taget ud med vold.hold jer langt væk fra komplett.dk de afviser rma sager uden at ha sat sig ind i hvad sagen går ud på.da anders påstår at bundkortet er gået i stykker pga vold. når dette slet ikke er sagen. bundkortets pci lås var smuldretuden brug sf vold. jeg tænker at plastikken var dårlig.men det er komplett.dk åbenbart ligeglade med. har ellers handlet hos dem en delmen det er nu slut. de får aldrig så meget som en øre sf mig igen. de fralægger sig et hvert ansvar.og ordsproget “kunden har altid ret” er tydeligt en by i rusland for dem.hold jer langt væk fra at handlehos dem.bedragerisk adfær fra så stort en butiki burde skamme jer.
__label__1 ,glem alt om kundeservice hvis du skal reklamere over noget. jeg har nu 8 dage efter min reklamations oprettelse endnu ikke kommet til at kunne indlevere min reklamation endnu.... de har desuden overhovedet ikke læst min første henvendelse omkring det var en gave jeg forsøgte at reklamere overhvorfor jeg fik et standard svarjeg overhovedet ikke kunne bruge til en fløjtende fis...
__label__5 ,har efterhånden brugt en del penge ved komplett og det er sku et dejligt sted
__label__1 ,aldrig har jeg nogensinde oplevet så ringe kundeservice som den jeg har fået her. nu skal i bare høre det bliver en lidt længere anmeldse det her. det korte og det lange var at det var et simpelt problem med et kamera der ikke virkede på en bærbarjeg havde tjekket driveresoftware og andet der er fejl 40 ved sådan endog uden held derfor skriver jeg til komplettførst så skriver jeg til dem at kameraet ikke virker på bærbaren og her smider de alt ansvaret fra sig og siger jeg skal kontakte lenovo fordi det er ikke deres ansvar åbenbart og jo det er det altså. nå men lenovo kunne ikke få det til at virke med de præcis samme ting som jeg havde prøvet sjovt nok. det skal lige siges fair nok at man referer til producenten da det er hurtigere dog skal man fortælle kunden hvordan man tager fat i dem det fik jeg ikke fortalt overhovedet! nå men da lenovo ikke kunne hjælpe måtte jeg jo have fat i komplett igen igen. bærbaren havde nu noget fået en lille skratte lyd ved blæseren( tror der sad noget fast). så tager de endelig imod reklamation anmodningen og jeg får sendt bærbaren afstedde kunne ikke høre lydender af min mistanke om at det der sad fast er faldet ud under fragt heldigvis danu beder jeg dem så om at tjekke kameraet for at se om de kan få det til at virkedet kan de ikke igen sjovt nok. derfor sender de den så til deres reparatør firma elcare og nu bliver det rigtig sjovt. elcare tager imod bærbaren jeg får en mail om at den er registeret hos dem fint tænker jeg dejligt med lidt opdateringer. der går så et par dage også får en jeg regning fra elcare på omkring 1700 kr for skift af kameraher bliver jeg meget frustreret da det selvfølgelig er komplett der skal betale for denne reparationtager fat i dem og får afvide at de har fikset det med regningen og at bærbaren er blevet repareret og bliver sendt til mig hurtigst muligt. fedt tænker jeg men nej så nemt skulle det ikke være. da jeg modtager bærbaren virker kameraet nemlig stadig ikke. her tager jeg fat i komplett dette kan de simpelthen ikke forstå og begynder igen på det med softwaren altså tag nu abre bærbaren igen. først efter vi ringer til dem så sker der noget fordi mails dem undgår de kommer tilbage til dette senere. nå men vi får sendt et returlabel og en låne bærbar fordi den sendte de ikke første gang selvom det tog dem ca en måned og reparere den sidste gang. det skal lige siges at låne bærbaren skulle vi næsten tvinge ud af demdet var da utroligt. nå men bærbaren kommer afsted og de modtager dem og sender den så vidt jeg kan forstå tilbage til elcare den her gang uden at jeg får en regningdejligt med lidt forbedring. så går der et par dage og lige pludselig så er der et brev fra elcare i min postkassedet er en rykker fordi regning nummer 1 ikke er blevet betalt endnu mener dealtså det som komplett lovede at de ville tage sig af. derfor sender jeg dem en mail med et billede af rykkeren og spørger egentlig efter hvad der lige sker? da får jeg afvide at jeg selv skal tage fat i deres repatør firma for at få sat regning på hold. det kan de godt glemme svare jeg tilbage det må de selv ordne da det er dem der har jokkede i spinaten til at starte med. vi har så i dag fået bærbaren tilbage og heldigvis da virker kameraet nu så vi ikke skal igennem det her engang til. alt i alt har det været en absolut forfærdelig oplevelse som kunde hos komplettnormalt har jeg købt meget hos dem da de har god leveringstider samt priserdet stopper hermed fra i dag af. normalt skriver jeg heller ikke anmeldelser af hjemmesider men den her behandling var så dårlig at jeg følte mig nødsaget til det. hele forløbet tog omkring 4 måneder forfærdeligt
__label__1 ,vedr. bestillings bekræftigelse 202587834 apple iphone 13 mini silikonecover. beskrevet som fleksibel cover i silicone. leveret som hårdt cover i polykarbonat. vil ikke tage det retur. kan ikke anbefale at købe hos komplett.
__label__1 ,komplett havde den frækhed at sende en defekt køler med tydelige buler. da min datter klagede modtog vi en mail hvor medarbejder anders fra komplett (umulig) beklagede at hun havde modtaget en defekt vare. de skrev:hej majatak for dine bilder.vi beklager så meget for at du har modtaget et skade produkt. ønsker du pengen tilbage eller vil du ha en ersattning?et par dage efter vender de pludsligt tilbage og vil have fotos af emballagen. da de har modtaget fotos skifter de mening og siger nu:hej!tak for din henvendelse.fysisk skade dækkes desværre ikke af reklamationsretten eller producentens garanti.så hold jer langt væk fra denne butik og denskomplett umulige kundeservice.
__label__1 ,jeg bestilte et opgraderingsbundle fra komplettda pakken ankom var den vandkølersom var en del af opgraderingsbundled beskadigetmere buler i radiatoren. ved kontakt af komplett fik jeg at vide at fysisk skade ikke er dækket. de gik så vidt for at beskylde mig for selv at smadre produktet. kan det virkelig være rigtigtat jeg skal beskydles for at svindlenår komplett sender mig et defekt produkt??? aldrig har jeg fået så dårlig behandling i e-handel før. jeg vil aldrig handle hos komplett igenog vil råde alle andre til søge elektronik et andet sted.dette er simpelthen helt uacceptabelt.
__label__5 ,nu er jeg ved at ha handlet meget ved komplettog har altid fået en god rabat på det mesteog nogle super produkterkan ikke lige finde noget negativteneste kunne være fragt tidenmen når man tænker på hvor lageret erså er det faktisk temmelig hurtig leveringstid
__label__1 ,som andre oplevede jeg også problemer med leverancesom slet ikke levede op til det lovede. jeg blev endda svinet til da jeg klagede til leveringsfirmaet. jeg kontaktede komplett og de virkede ret ligegladeog spiste mig af med at de nok skulle notere detmen andet kunne de ikke gøre. sidste gang jeg køber der.
__label__5 ,jeg havde to meget gode oplevelser med reklamationssager uden nogen indvendinger. den ene umiddelbart efter købet og den anden over halvandet år efter købet. meget positivt.
__label__5 ,forstår det ikke. ser en masse dårlige anmeldelser her.har handlet her tidligere og altid fået det bestilte til rigtig pris og i god tid.senest var der en vare der ikke var som forventetmen ellers i orden. komplett tog den tilbage og betalte fragten. penge tilbage i god orden.har altid anset firmaet for komplet service.
__label__1 ,man bestiller en vare hvor der er 10 dages leveringstid og lige pludselig er den udskuft til den 2 juli næsten 4 mdr.det er jo fair at en vare kan være forsinketmen at de så ikke engang informerer om dethvis jeg ikke selv havde tjekket kunne jeg vente helt til juli.dårlig service
__label__1 ,gider enligt ikke bruge mere af min tid eller energi på kompletbruger mine penge et andet sted frem over 
__label__1 ,pas på!her har du ikke lyst til at handle. den sidste 50'er sparet er dumt sparede pengeda du får en pakke med brugt og fulstændig smadret udstyrselvom det er købt som nyt! køb i stedet hos en anerkendt dansk forretning og få kort leveringstidordentligt pakkede pakker og god kundeservice.
__label__1 ,aldrig handle hos komplett. de snyder og bedrager og holder ikke det de lover. købte et headset i gave til min søn og der blev gjort opmærksom på det var til en gave efter jul. min søn kunne for det første ikke få det til at virke og for det andet ønskede han ikke headsettet.de nægter så at tage det retur og jeg kan ikke få mine penge igen fordi det er ud over 30 dage - det var ikke det de lovede da jeg kontaktede demellers havde jeg da aldrig købt noget ved dem hvis jeg ikke kunne få mine penge retur og de er så ligeglade og siger det er bare ærgerligtde var faktisk direkte uhøflige at snakke med. sidste gang jeg har lagt penge der!!!!!!!!!!!
